"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"13.01.2022 02:00 - 13.01.2022 03:00","n/e","n/e","n/e","6986","7252","7252"
"13.01.2022 03:00 - 13.01.2022 04:00","n/e","n/e","n/e","6602","7043","7043"
"13.01.2022 04:00 - 13.01.2022 05:00","n/e","n/e","n/e","6279","6767","6767"
"13.01.2022 05:00 - 13.01.2022 06:00","n/e","n/e","n/e","5905","6487","6487"
"13.01.2022 06:00 - 13.01.2022 07:00","n/e","n/e","n/e","5595","6219","6219"
"13.01.2022 07:00 - 13.01.2022 08:00","n/e","n/e","n/e","5392","6003","6003"
"13.01.2022 08:00 - 13.01.2022 09:00","n/e","n/e","n/e","5230","5789","5994"
"13.01.2022 09:00 - 13.01.2022 10:00","n/e","n/e","n/e","5133","5538","5752"
"13.01.2022 10:00 - 13.01.2022 11:00","n/e","n/e","n/e","4939","5245","5120"
"13.01.2022 11:00 - 13.01.2022 12:00","n/e","n/e","n/e","4700","4926","4584"
"13.01.2022 12:00 - 13.01.2022 13:00","n/e","n/e","n/e","4506","4630","4223"
"13.01.2022 13:00 - 13.01.2022 14:00","n/e","n/e","n/e","4406","4473","4116"
"13.01.2022 14:00 - 13.01.2022 15:00","n/e","n/e","n/e","4354","4426","3989"
"13.01.2022 15:00 - 13.01.2022 16:00","n/e","n/e","n/e","4330","4409","3802"
"13.01.2022 16:00 - 13.01.2022 17:00","n/e","n/e","n/e","4394","4450","3771"
"13.01.2022 17:00 - 13.01.2022 18:00","n/e","n/e","n/e","4432","4576","3606"
"13.01.2022 18:00 - 13.01.2022 19:00","n/e","n/e","n/e","4532","4795","3642"
"13.01.2022 19:00 - 13.01.2022 20:00","n/e","n/e","n/e","4788","5121","4149"
"13.01.2022 20:00 - 13.01.2022 21:00","n/e","n/e","n/e","5059","5392","4426"
"13.01.2022 21:00 - 13.01.2022 22:00","n/e","n/e","n/e","5235","5533","4842"
"13.01.2022 22:00 - 13.01.2022 23:00","n/e","n/e","n/e","5259","5510","5062"
"13.01.2022 23:00 - 14.01.2022 00:00","n/e","n/e","n/e","5246","5423","5118"
"14.01.2022 00:00 - 14.01.2022 01:00","n/e","n/e","n/e","4962","5128","5128"
"14.01.2022 01:00 - 14.01.2022 02:00","n/e","n/e","n/e","4980","5006","5006"
"14.01.2022 02:00 - 14.01.2022 03:00","n/e","n/e","n/e","4995","5035","5035"
"14.01.2022 03:00 - 14.01.2022 04:00","n/e","n/e","n/e","5004","4956","4956"
"14.01.2022 04:00 - 14.01.2022 05:00","n/e","n/e","n/e","4762","4752","4752"
"14.01.2022 05:00 - 14.01.2022 06:00","n/e","n/e","n/e","4524","4518","4518"
"14.01.2022 06:00 - 14.01.2022 07:00","n/e","n/e","n/e","4320","4497","4497"
"14.01.2022 07:00 - 14.01.2022 08:00","n/e","n/e","n/e","4225","4389","4389"
"14.01.2022 08:00 - 14.01.2022 09:00","n/e","n/e","n/e","4140","4363","4262"
"14.01.2022 09:00 - 14.01.2022 10:00","n/e","n/e","n/e","4038","4329","4075"
"14.01.2022 10:00 - 14.01.2022 11:00","n/e","n/e","n/e","3826","4108","3905"
"14.01.2022 11:00 - 14.01.2022 12:00","n/e","n/e","n/e","3620","3881","3578"
"14.01.2022 12:00 - 14.01.2022 13:00","n/e","n/e","n/e","3436","3684","3334"
"14.01.2022 13:00 - 14.01.2022 14:00","n/e","n/e","n/e","3193","3453","3053"
"14.01.2022 14:00 - 14.01.2022 15:00","n/e","n/e","n/e","2960","3235","2894"
"14.01.2022 15:00 - 14.01.2022 16:00","n/e","n/e","n/e","2699","3037","2647"
"14.01.2022 16:00 - 14.01.2022 17:00","n/e","n/e","n/e","2508","2857","2367"
"14.01.2022 17:00 - 14.01.2022 18:00","n/e","n/e","n/e","2332","2724","2287"
"14.01.2022 18:00 - 14.01.2022 19:00","n/e","n/e","n/e","2231","2689","2270"
"14.01.2022 19:00 - 14.01.2022 20:00","n/e","n/e","n/e","2321","2860","2358"
"14.01.2022 20:00 - 14.01.2022 21:00","n/e","n/e","n/e","2397","3004","2415"
"14.01.2022 21:00 - 14.01.2022 22:00","n/e","n/e","n/e","2499","3152","2460"
"14.01.2022 22:00 - 14.01.2022 23:00","n/e","n/e","n/e","2579","3306","2527"
"14.01.2022 23:00 - 15.01.2022 00:00","n/e","n/e","n/e","2629","3410","2554"
"15.01.2022 00:00 - 15.01.2022 01:00","n/e","n/e","n/e","3416","2600","2600"
"15.01.2022 01:00 - 15.01.2022 02:00","n/e","n/e","n/e","3445","2908","2908"
"15.01.2022 02:00 - 15.01.2022 03:00","n/e","n/e","n/e","3473","3062","3062"
"15.01.2022 03:00 - 15.01.2022 04:00","n/e","n/e","n/e","3509","3234","3234"
"15.01.2022 04:00 - 15.01.2022 05:00","n/e","n/e","n/e","3491","3308","3308"
"15.01.2022 05:00 - 15.01.2022 06:00","n/e","n/e","n/e","3471","3153","3153"
"15.01.2022 06:00 - 15.01.2022 07:00","n/e","n/e","n/e","3447","3004","3004"
"15.01.2022 07:00 - 15.01.2022 08:00","n/e","n/e","n/e","3435","2972","2972"
"15.01.2022 08:00 - 15.01.2022 09:00","n/e","n/e","n/e","3428","3043","2964"
"15.01.2022 09:00 - 15.01.2022 10:00","n/e","n/e","n/e","3423","3115","2746"
"15.01.2022 10:00 - 15.01.2022 11:00","n/e","n/e","n/e","3126","3010","2589"
"15.01.2022 11:00 - 15.01.2022 12:00","n/e","n/e","n/e","2807","2738","2256"
"15.01.2022 12:00 - 15.01.2022 13:00","n/e","n/e","n/e","2492","2393","2097"
"15.01.2022 13:00 - 15.01.2022 14:00","n/e","n/e","n/e","2584","2266","2101"
"15.01.2022 14:00 - 15.01.2022 15:00","n/e","n/e","n/e","2695","2294","2108"
"15.01.2022 15:00 - 15.01.2022 16:00","n/e","n/e","n/e","2854","2377","2010"
"15.01.2022 16:00 - 15.01.2022 17:00","n/e","n/e","n/e","2815","2355","1977"
"15.01.2022 17:00 - 15.01.2022 18:00","n/e","n/e","n/e","2811","2457","1825"
"15.01.2022 18:00 - 15.01.2022 19:00","n/e","n/e","n/e","2853","2659","1923"
"15.01.2022 19:00 - 15.01.2022 20:00","n/e","n/e","n/e","2999","2823","2346"
"15.01.2022 20:00 - 15.01.2022 21:00","n/e","n/e","n/e","3154","2929","2326"
"15.01.2022 21:00 - 15.01.2022 22:00","n/e","n/e","n/e","3333","3001","2347"
"15.01.2022 22:00 - 15.01.2022 23:00","n/e","n/e","n/e","3531","3123","2386"
"15.01.2022 23:00 - 16.01.2022 00:00","n/e","n/e","n/e","3748","3243","2645"
"16.01.2022 00:00 - 16.01.2022 01:00","n/e","n/e","n/e","3171","2867","2867"
"16.01.2022 01:00 - 16.01.2022 02:00","n/e","n/e","n/e","3254","3041","3041"
"16.01.2022 02:00 - 16.01.2022 03:00","n/e","n/e","n/e","3315","3200","3200"
"16.01.2022 03:00 - 16.01.2022 04:00","n/e","n/e","n/e","3390","3113","3113"
"16.01.2022 04:00 - 16.01.2022 05:00","n/e","n/e","n/e","3482","3187","3187"
"16.01.2022 05:00 - 16.01.2022 06:00","n/e","n/e","n/e","3582","3207","3207"
"16.01.2022 06:00 - 16.01.2022 07:00","n/e","n/e","n/e","3614","3084","3084"
"16.01.2022 07:00 - 16.01.2022 08:00","n/e","n/e","n/e","3562","3028","3028"
"16.01.2022 08:00 - 16.01.2022 09:00","n/e","n/e","n/e","3526","3028","2976"
"16.01.2022 09:00 - 16.01.2022 10:00","n/e","n/e","n/e","3439","2981","2815"
"16.01.2022 10:00 - 16.01.2022 11:00","n/e","n/e","n/e","3013","2656","2396"
"16.01.2022 11:00 - 16.01.2022 12:00","n/e","n/e","n/e","2496","2300","1786"
"16.01.2022 12:00 - 16.01.2022 13:00","n/e","n/e","n/e","2021","1981","1502"
"16.01.2022 13:00 - 16.01.2022 14:00","n/e","n/e","n/e","1857","1877","1732"
"16.01.2022 14:00 - 16.01.2022 15:00","n/e","n/e","n/e","1836","1896","1779"
"16.01.2022 15:00 - 16.01.2022 16:00","n/e","n/e","n/e","1847","1912","2024"
"16.01.2022 16:00 - 16.01.2022 17:00","n/e","n/e","n/e","2071","2038","2122"
"16.01.2022 17:00 - 16.01.2022 18:00","n/e","n/e","n/e","2472","2353","2100"
"16.01.2022 18:00 - 16.01.2022 19:00","n/e","n/e","n/e","2981","2801","2575"
"16.01.2022 19:00 - 16.01.2022 20:00","n/e","n/e","n/e","3245","3003","2849"
"16.01.2022 20:00 - 16.01.2022 21:00","n/e","n/e","n/e","3408","3087","3028"
"16.01.2022 21:00 - 16.01.2022 22:00","n/e","n/e","n/e","3543","3129","3271"
"16.01.2022 22:00 - 16.01.2022 23:00","n/e","n/e","n/e","3575","3137","3277"
"16.01.2022 23:00 - 17.01.2022 00:00","n/e","n/e","n/e","3655","3192","3228"
"17.01.2022 00:00 - 17.01.2022 01:00","n/e","n/e","n/e","3088","3233","3233"
"17.01.2022 01:00 - 17.01.2022 02:00","n/e","n/e","n/e","3147","3143","3143"
"17.01.2022 02:00 - 17.01.2022 03:00","n/e","n/e","n/e","3267","2970","2970"
"17.01.2022 03:00 - 17.01.2022 04:00","n/e","n/e","n/e","3228","2831","2831"
"17.01.2022 04:00 - 17.01.2022 05:00","n/e","n/e","n/e","3331","3164","3164"
"17.01.2022 05:00 - 17.01.2022 06:00","n/e","n/e","n/e","3382","3627","3627"
"17.01.2022 06:00 - 17.01.2022 07:00","n/e","n/e","n/e","3504","3793","3793"
"17.01.2022 07:00 - 17.01.2022 08:00","n/e","n/e","n/e","3610","3896","3896"
"17.01.2022 08:00 - 17.01.2022 09:00","n/e","n/e","n/e","3753","3895","3981"
"17.01.2022 09:00 - 17.01.2022 10:00","n/e","n/e","n/e","3796","3964","3954"
"17.01.2022 10:00 - 17.01.2022 11:00","n/e","n/e","n/e","3405","3588","3412"
"17.01.2022 11:00 - 17.01.2022 12:00","n/e","n/e","n/e","2954","3110","2689"
"17.01.2022 12:00 - 17.01.2022 13:00","n/e","n/e","n/e","2705","2766","2670"
"17.01.2022 13:00 - 17.01.2022 14:00","n/e","n/e","n/e","2820","2668","2669"
"17.01.2022 14:00 - 17.01.2022 15:00","n/e","n/e","n/e","2889","2579","2590"
"17.01.2022 15:00 - 17.01.2022 16:00","n/e","n/e","n/e","2783","2494","2590"
"17.01.2022 16:00 - 17.01.2022 17:00","n/e","n/e","n/e","2926","2793","2657"
"17.01.2022 17:00 - 17.01.2022 18:00","n/e","n/e","n/e","3244","3188","2722"
"17.01.2022 18:00 - 17.01.2022 19:00","n/e","n/e","n/e","3721","3671","3084"
"17.01.2022 19:00 - 17.01.2022 20:00","n/e","n/e","n/e","3948","3903","3497"
"17.01.2022 20:00 - 17.01.2022 21:00","n/e","n/e","n/e","3909","3947","3633"
"17.01.2022 21:00 - 17.01.2022 22:00","n/e","n/e","n/e","3838","3712","3519"
"17.01.2022 22:00 - 17.01.2022 23:00","n/e","n/e","n/e","3605","3337","3414"
"17.01.2022 23:00 - 18.01.2022 00:00","n/e","n/e","n/e","3359","3096","2982"
"18.01.2022 00:00 - 18.01.2022 01:00","n/e","n/e","n/e","2941","2823","2823"
"18.01.2022 01:00 - 18.01.2022 02:00","n/e","n/e","n/e","2816","2779","2779"
"18.01.2022 02:00 - 18.01.2022 03:00","n/e","n/e","n/e","2703","2726","2726"
"18.01.2022 03:00 - 18.01.2022 04:00","n/e","n/e","n/e","2584","2619","2619"
"18.01.2022 04:00 - 18.01.2022 05:00","n/e","n/e","n/e","2550","2548","2548"
"18.01.2022 05:00 - 18.01.2022 06:00","n/e","n/e","n/e","2508","2470","2470"
"18.01.2022 06:00 - 18.01.2022 07:00","n/e","n/e","n/e","2472","2414","2414"
"18.01.2022 07:00 - 18.01.2022 08:00","n/e","n/e","n/e","2412","2455","2455"
"18.01.2022 08:00 - 18.01.2022 09:00","n/e","n/e","n/e","2362","2361","2439"
"18.01.2022 09:00 - 18.01.2022 10:00","n/e","n/e","n/e","2282","2267","2232"
"18.01.2022 10:00 - 18.01.2022 11:00","n/e","n/e","n/e","2101","2157","2104"
"18.01.2022 11:00 - 18.01.2022 12:00","n/e","n/e","n/e","1902","1971","1879"
"18.01.2022 12:00 - 18.01.2022 13:00","n/e","n/e","n/e","1727","1768","1732"
"18.01.2022 13:00 - 18.01.2022 14:00","n/e","n/e","n/e","1630","1609","1685"
"18.01.2022 14:00 - 18.01.2022 15:00","n/e","n/e","n/e","1563","1546","1612"
"18.01.2022 15:00 - 18.01.2022 16:00","n/e","n/e","n/e","1540","1573","1574"
"18.01.2022 16:00 - 18.01.2022 17:00","n/e","n/e","n/e","1602","1646","1612"
"18.01.2022 17:00 - 18.01.2022 18:00","n/e","n/e","n/e","1706","1779","1580"
"18.01.2022 18:00 - 18.01.2022 19:00","n/e","n/e","n/e","1825","1855","1743"
"18.01.2022 19:00 - 18.01.2022 20:00","n/e","n/e","n/e","2024","2179","2036"
"18.01.2022 20:00 - 18.01.2022 21:00","n/e","n/e","n/e","2165","2374","2494"
"18.01.2022 21:00 - 18.01.2022 22:00","n/e","n/e","n/e","2308","2472","2489"
"18.01.2022 22:00 - 18.01.2022 23:00","n/e","n/e","n/e","2457","2528","2390"
"18.01.2022 23:00 - 19.01.2022 00:00","n/e","n/e","n/e","2553","2573","2667"
"19.01.2022 00:00 - 19.01.2022 01:00","n/e","n/e","n/e","2660","2598","2598"
"19.01.2022 01:00 - 19.01.2022 02:00","n/e","n/e","n/e","2755","2505","2505"
"19.01.2022 02:00 - 19.01.2022 03:00","n/e","n/e","n/e","2817","2235","2235"
"19.01.2022 03:00 - 19.01.2022 04:00","n/e","n/e","n/e","2795","2152","2152"
"19.01.2022 04:00 - 19.01.2022 05:00","n/e","n/e","n/e","2907","2172","2172"
"19.01.2022 05:00 - 19.01.2022 06:00","n/e","n/e","n/e","3156","2510","2510"
"19.01.2022 06:00 - 19.01.2022 07:00","n/e","n/e","n/e","3501","2773","2773"
"19.01.2022 07:00 - 19.01.2022 08:00","n/e","n/e","n/e","3763","3397","3397"
"19.01.2022 08:00 - 19.01.2022 09:00","n/e","n/e","n/e","4027","3702","3806"
"19.01.2022 09:00 - 19.01.2022 10:00","n/e","n/e","n/e","4337","3897","3881"
"19.01.2022 10:00 - 19.01.2022 11:00","n/e","n/e","n/e","4194","3747","3676"
"19.01.2022 11:00 - 19.01.2022 12:00","n/e","n/e","n/e","3912","3344","3351"
"19.01.2022 12:00 - 19.01.2022 13:00","n/e","n/e","n/e","3737","3196","3478"
"19.01.2022 13:00 - 19.01.2022 14:00","n/e","n/e","n/e","3957","3418","3828"
"19.01.2022 14:00 - 19.01.2022 15:00","n/e","n/e","n/e","4322","3719","3975"
"19.01.2022 15:00 - 19.01.2022 16:00","n/e","n/e","n/e","4631","3929","4147"
"19.01.2022 16:00 - 19.01.2022 17:00","n/e","n/e","n/e","4918","4050","4197"
"19.01.2022 17:00 - 19.01.2022 18:00","n/e","n/e","n/e","5276","4472","4513"
"19.01.2022 18:00 - 19.01.2022 19:00","n/e","n/e","n/e","5835","5266","5379"
"19.01.2022 19:00 - 19.01.2022 20:00","n/e","n/e","n/e","6422","5921","6161"
"19.01.2022 20:00 - 19.01.2022 21:00","n/e","n/e","n/e","6813","6296","6185"
"19.01.2022 21:00 - 19.01.2022 22:00","n/e","n/e","n/e","7160","6497","6191"
"19.01.2022 22:00 - 19.01.2022 23:00","n/e","n/e","n/e","7367","6849","6296"
"19.01.2022 23:00 - 20.01.2022 00:00","n/e","n/e","n/e","7608","7133","6478"
"20.01.2022 00:00 - 20.01.2022 01:00","n/e","n/e","n/e","7209","6881","6881"
"20.01.2022 01:00 - 20.01.2022 02:00","n/e","n/e","n/e","7129","7047","7047"
"20.01.2022 02:00 - 20.01.2022 03:00","n/e","n/e","n/e","7212","7404","7404"
"20.01.2022 03:00 - 20.01.2022 04:00","n/e","n/e","n/e","7298","7752","7752"
"20.01.2022 04:00 - 20.01.2022 05:00","n/e","n/e","n/e","7286","7716","7716"
"20.01.2022 05:00 - 20.01.2022 06:00","n/e","n/e","n/e","7285","7824","7824"
"20.01.2022 06:00 - 20.01.2022 07:00","n/e","n/e","n/e","7212","7471","7471"
"20.01.2022 07:00 - 20.01.2022 08:00","n/e","n/e","n/e","6925","7183","7183"
"20.01.2022 08:00 - 20.01.2022 09:00","n/e","n/e","n/e","6755","7078","7022"
"20.01.2022 09:00 - 20.01.2022 10:00","n/e","n/e","n/e","6524","6903","6813"
"20.01.2022 10:00 - 20.01.2022 11:00","n/e","n/e","n/e","6163","6455","6194"
"20.01.2022 11:00 - 20.01.2022 12:00","n/e","n/e","n/e","5966","6187","6208"
"20.01.2022 12:00 - 20.01.2022 13:00","n/e","n/e","n/e","6164","6263","6496"
"20.01.2022 13:00 - 20.01.2022 14:00","n/e","n/e","n/e","6438","6790","6597"
"20.01.2022 14:00 - 20.01.2022 15:00","n/e","n/e","n/e","6560","7376","7775"
"20.01.2022 15:00 - 20.01.2022 16:00","n/e","n/e","n/e","7053","7872","8586"
"20.01.2022 16:00 - 20.01.2022 17:00","n/e","n/e","n/e","7626","7936","9039"
"20.01.2022 17:00 - 20.01.2022 18:00","n/e","n/e","n/e","8062","8154","9382"
"20.01.2022 18:00 - 20.01.2022 19:00","n/e","n/e","n/e","8756","8934","10074"
"20.01.2022 19:00 - 20.01.2022 20:00","n/e","n/e","n/e","9488","10030","11451"
"20.01.2022 20:00 - 20.01.2022 21:00","n/e","n/e","n/e","10582","11223","12155"
"20.01.2022 21:00 - 20.01.2022 22:00","n/e","n/e","n/e","11402","11833","12584"
"20.01.2022 22:00 - 20.01.2022 23:00","n/e","n/e","n/e","11919","12035","12524"
"20.01.2022 23:00 - 21.01.2022 00:00","n/e","n/e","n/e","11981","12276","12388"
"21.01.2022 00:00 - 21.01.2022 01:00","n/e","n/e","n/e","12472","12616","12616"
"21.01.2022 01:00 - 21.01.2022 02:00","n/e","n/e","n/e","12603","12732","12732"
"21.01.2022 02:00 - 21.01.2022 03:00","n/e","n/e","n/e","12716","12551","12551"
"21.01.2022 03:00 - 21.01.2022 04:00","n/e","n/e","n/e","12728","12226","12226"
"21.01.2022 04:00 - 21.01.2022 05:00","n/e","n/e","n/e","12666","12452","12452"
"21.01.2022 05:00 - 21.01.2022 06:00","n/e","n/e","n/e","12635","12539","12539"
"21.01.2022 06:00 - 21.01.2022 07:00","n/e","n/e","n/e","12597","12682","12682"
"21.01.2022 07:00 - 21.01.2022 08:00","n/e","n/e","n/e","12500","12452","12452"
"21.01.2022 08:00 - 21.01.2022 09:00","n/e","n/e","n/e","12369","12449","12667"
"21.01.2022 09:00 - 21.01.2022 10:00","n/e","n/e","n/e","12262","12391","12648"
"21.01.2022 10:00 - 21.01.2022 11:00","n/e","n/e","n/e","12184","12339","12436"
"21.01.2022 11:00 - 21.01.2022 12:00","n/e","n/e","n/e","12095","12319","12707"
"21.01.2022 12:00 - 21.01.2022 13:00","n/e","n/e","n/e","11984","12185","12870"
"21.01.2022 13:00 - 21.01.2022 14:00","n/e","n/e","n/e","11798","11880","12561"
"21.01.2022 14:00 - 21.01.2022 15:00","n/e","n/e","n/e","11566","11623","12222"
"21.01.2022 15:00 - 21.01.2022 16:00","n/e","n/e","n/e","11386","11429","12133"
"21.01.2022 16:00 - 21.01.2022 17:00","n/e","n/e","n/e","11370","11379","11992"
"21.01.2022 17:00 - 21.01.2022 18:00","n/e","n/e","n/e","11564","11506","12059"
"21.01.2022 18:00 - 21.01.2022 19:00","n/e","n/e","n/e","11927","11930","12184"
"21.01.2022 19:00 - 21.01.2022 20:00","n/e","n/e","n/e","12487","12370","12656"
"21.01.2022 20:00 - 21.01.2022 21:00","n/e","n/e","n/e","12756","12576","13082"
"21.01.2022 21:00 - 21.01.2022 22:00","n/e","n/e","n/e","12785","12523","13469"
"21.01.2022 22:00 - 21.01.2022 23:00","n/e","n/e","n/e","12532","12205","13417"
"21.01.2022 23:00 - 22.01.2022 00:00","n/e","n/e","n/e","12059","11908","12965"
"22.01.2022 00:00 - 22.01.2022 01:00","n/e","n/e","n/e","11516","12807","12807"
"22.01.2022 01:00 - 22.01.2022 02:00","n/e","n/e","n/e","11032","12360","12360"
"22.01.2022 02:00 - 22.01.2022 03:00","n/e","n/e","n/e","10587","12123","12123"
"22.01.2022 03:00 - 22.01.2022 04:00","n/e","n/e","n/e","10159","11342","11342"
"22.01.2022 04:00 - 22.01.2022 05:00","n/e","n/e","n/e","9720","10979","10979"
"22.01.2022 05:00 - 22.01.2022 06:00","n/e","n/e","n/e","9243","10252","10252"
"22.01.2022 06:00 - 22.01.2022 07:00","n/e","n/e","n/e","8782","9752","9752"
"22.01.2022 07:00 - 22.01.2022 08:00","n/e","n/e","n/e","8422","9012","9012"
"22.01.2022 08:00 - 22.01.2022 09:00","n/e","n/e","n/e","8087","8484","8454"
"22.01.2022 09:00 - 22.01.2022 10:00","n/e","n/e","n/e","7630","7954","7847"
"22.01.2022 10:00 - 22.01.2022 11:00","n/e","n/e","n/e","6837","7054","6648"
"22.01.2022 11:00 - 22.01.2022 12:00","n/e","n/e","n/e","5984","6027","5849"
"22.01.2022 12:00 - 22.01.2022 13:00","n/e","n/e","n/e","5306","5260","5318"
"22.01.2022 13:00 - 22.01.2022 14:00","n/e","n/e","n/e","4781","4764","4571"
"22.01.2022 14:00 - 22.01.2022 15:00","n/e","n/e","n/e","4371","4407","4139"
"22.01.2022 15:00 - 22.01.2022 16:00","n/e","n/e","n/e","4069","4163","4063"
"22.01.2022 16:00 - 22.01.2022 17:00","n/e","n/e","n/e","3987","4119","4295"
"22.01.2022 17:00 - 22.01.2022 18:00","n/e","n/e","n/e","4098","4275","4397"
"22.01.2022 18:00 - 22.01.2022 19:00","n/e","n/e","n/e","4396","4593","4592"
"22.01.2022 19:00 - 22.01.2022 20:00","n/e","n/e","n/e","4811","4951","5039"
"22.01.2022 20:00 - 22.01.2022 21:00","n/e","n/e","n/e","5078","5151","5144"
"22.01.2022 21:00 - 22.01.2022 22:00","n/e","n/e","n/e","5164","5224","5177"
"22.01.2022 22:00 - 22.01.2022 23:00","n/e","n/e","n/e","5022","5091","5150"
"22.01.2022 23:00 - 23.01.2022 00:00","n/e","n/e","n/e","4782","4868","5102"
"23.01.2022 00:00 - 23.01.2022 01:00","n/e","n/e","n/e","4665","5111","5111"
"23.01.2022 01:00 - 23.01.2022 02:00","n/e","n/e","n/e","4341","4934","4934"
"23.01.2022 02:00 - 23.01.2022 03:00","n/e","n/e","n/e","4084","4608","4608"
"23.01.2022 03:00 - 23.01.2022 04:00","n/e","n/e","n/e","3825","4250","4250"
"23.01.2022 04:00 - 23.01.2022 05:00","n/e","n/e","n/e","3707","4052","4052"
"23.01.2022 05:00 - 23.01.2022 06:00","n/e","n/e","n/e","3627","4066","4066"
"23.01.2022 06:00 - 23.01.2022 07:00","n/e","n/e","n/e","3575","4068","4068"
"23.01.2022 07:00 - 23.01.2022 08:00","n/e","n/e","n/e","3548","4061","4061"
"23.01.2022 08:00 - 23.01.2022 09:00","n/e","n/e","n/e","3590","4087","4126"
"23.01.2022 09:00 - 23.01.2022 10:00","n/e","n/e","n/e","3604","4070","4041"
"23.01.2022 10:00 - 23.01.2022 11:00","n/e","n/e","n/e","3483","3879","3933"
"23.01.2022 11:00 - 23.01.2022 12:00","n/e","n/e","n/e","3355","3705","3763"
"23.01.2022 12:00 - 23.01.2022 13:00","n/e","n/e","n/e","3268","3655","3774"
"23.01.2022 13:00 - 23.01.2022 14:00","n/e","n/e","n/e","3177","3507","3655"
"23.01.2022 14:00 - 23.01.2022 15:00","n/e","n/e","n/e","3100","3419","3572"
"23.01.2022 15:00 - 23.01.2022 16:00","n/e","n/e","n/e","3064","3375","3536"
"23.01.2022 16:00 - 23.01.2022 17:00","n/e","n/e","n/e","3225","3568","3566"
"23.01.2022 17:00 - 23.01.2022 18:00","n/e","n/e","n/e","3450","3753","3566"
"23.01.2022 18:00 - 23.01.2022 19:00","n/e","n/e","n/e","3716","3954","3761"
"23.01.2022 19:00 - 23.01.2022 20:00","n/e","n/e","n/e","3912","4121","3986"
"23.01.2022 20:00 - 23.01.2022 21:00","n/e","n/e","n/e","4084","4245","4253"
"23.01.2022 21:00 - 23.01.2022 22:00","n/e","n/e","n/e","4250","4361","4411"
"23.01.2022 22:00 - 23.01.2022 23:00","n/e","n/e","n/e","4321","4405","4513"
"23.01.2022 23:00 - 24.01.2022 00:00","n/e","n/e","n/e","4358","4448","4659"
"24.01.2022 00:00 - 24.01.2022 01:00","n/e","n/e","n/e","4588","4739","4739"
"24.01.2022 01:00 - 24.01.2022 02:00","n/e","n/e","n/e","4422","4601","4601"
"24.01.2022 02:00 - 24.01.2022 03:00","n/e","n/e","n/e","4289","4364","4364"
"24.01.2022 03:00 - 24.01.2022 04:00","n/e","n/e","n/e","4154","4153","4153"
"24.01.2022 04:00 - 24.01.2022 05:00","n/e","n/e","n/e","3952","4024","4024"
"24.01.2022 05:00 - 24.01.2022 06:00","n/e","n/e","n/e","3935","3935","3935"
"24.01.2022 06:00 - 24.01.2022 07:00","n/e","n/e","n/e","3815","3843","3843"
"24.01.2022 07:00 - 24.01.2022 08:00","n/e","n/e","n/e","3792","3814","3814"
"24.01.2022 08:00 - 24.01.2022 09:00","n/e","n/e","n/e","3749","3807","3880"
"24.01.2022 09:00 - 24.01.2022 10:00","n/e","n/e","n/e","3689","3773","3635"
"24.01.2022 10:00 - 24.01.2022 11:00","n/e","n/e","n/e","3575","3679","3378"
"24.01.2022 11:00 - 24.01.2022 12:00","n/e","n/e","n/e","3532","3579","3319"
"24.01.2022 12:00 - 24.01.2022 13:00","n/e","n/e","n/e","3490","3507","3354"
"24.01.2022 13:00 - 24.01.2022 14:00","n/e","n/e","n/e","3397","3428","3294"
"24.01.2022 14:00 - 24.01.2022 15:00","n/e","n/e","n/e","3344","3346","3092"
"24.01.2022 15:00 - 24.01.2022 16:00","n/e","n/e","n/e","3222","3257","2850"
"24.01.2022 16:00 - 24.01.2022 17:00","n/e","n/e","n/e","3272","3352","2705"
"24.01.2022 17:00 - 24.01.2022 18:00","n/e","n/e","n/e","3339","3478","2743"
"24.01.2022 18:00 - 24.01.2022 19:00","n/e","n/e","n/e","3448","3702","2918"
"24.01.2022 19:00 - 24.01.2022 20:00","n/e","n/e","n/e","3639","3854","3238"
"24.01.2022 20:00 - 24.01.2022 21:00","n/e","n/e","n/e","3854","4014","3495"
"24.01.2022 21:00 - 24.01.2022 22:00","n/e","n/e","n/e","4061","4186","3570"
"24.01.2022 22:00 - 24.01.2022 23:00","n/e","n/e","n/e","4188","4279","3583"
