"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"13.01.2021 02:00 - 13.01.2021 03:00","n/e","n/e","n/e","7041","7912","7912"
"13.01.2021 03:00 - 13.01.2021 04:00","n/e","n/e","n/e","6897","8000","8000"
"13.01.2021 04:00 - 13.01.2021 05:00","n/e","n/e","n/e","6829","7914","7914"
"13.01.2021 05:00 - 13.01.2021 06:00","n/e","n/e","n/e","6772","7870","7870"
"13.01.2021 06:00 - 13.01.2021 07:00","n/e","n/e","n/e","6716","7960","7960"
"13.01.2021 07:00 - 13.01.2021 08:00","n/e","n/e","n/e","6447","8256","8256"
"13.01.2021 08:00 - 13.01.2021 09:00","n/e","n/e","n/e","6157","7774","8205"
"13.01.2021 09:00 - 13.01.2021 10:00","n/e","n/e","n/e","5815","7318","7982"
"13.01.2021 10:00 - 13.01.2021 11:00","n/e","n/e","n/e","5301","6525","7450"
"13.01.2021 11:00 - 13.01.2021 12:00","n/e","n/e","n/e","4803","5875","6821"
"13.01.2021 12:00 - 13.01.2021 13:00","n/e","n/e","n/e","4376","5253","6274"
"13.01.2021 13:00 - 13.01.2021 14:00","n/e","n/e","n/e","4328","5076","6321"
"13.01.2021 14:00 - 13.01.2021 15:00","n/e","n/e","n/e","4453","4991","6405"
"13.01.2021 15:00 - 13.01.2021 16:00","n/e","n/e","n/e","4543","4921","6250"
"13.01.2021 16:00 - 13.01.2021 17:00","n/e","n/e","n/e","5015","5079","6220"
"13.01.2021 17:00 - 13.01.2021 18:00","n/e","n/e","n/e","5489","5406","6457"
"13.01.2021 18:00 - 13.01.2021 19:00","n/e","n/e","n/e","6006","5815","6857"
"13.01.2021 19:00 - 13.01.2021 20:00","n/e","n/e","n/e","6163","5954","7051"
"13.01.2021 20:00 - 13.01.2021 21:00","n/e","n/e","n/e","6200","6017","7221"
"13.01.2021 21:00 - 13.01.2021 22:00","n/e","n/e","n/e","6223","6081","7243"
"13.01.2021 22:00 - 13.01.2021 23:00","n/e","n/e","n/e","6127","6097","7263"
"13.01.2021 23:00 - 14.01.2021 00:00","n/e","n/e","n/e","6059","6109","7386"
"14.01.2021 00:00 - 14.01.2021 01:00","n/e","n/e","n/e","6635","7505","7505"
"14.01.2021 01:00 - 14.01.2021 02:00","n/e","n/e","n/e","6638","7800","7800"
"14.01.2021 02:00 - 14.01.2021 03:00","n/e","n/e","n/e","6736","7804","7804"
"14.01.2021 03:00 - 14.01.2021 04:00","n/e","n/e","n/e","6853","8035","8035"
"14.01.2021 04:00 - 14.01.2021 05:00","n/e","n/e","n/e","6998","8516","8516"
"14.01.2021 05:00 - 14.01.2021 06:00","n/e","n/e","n/e","7183","8708","8708"
"14.01.2021 06:00 - 14.01.2021 07:00","n/e","n/e","n/e","7407","8928","8928"
"14.01.2021 07:00 - 14.01.2021 08:00","n/e","n/e","n/e","7520","9182","9182"
"14.01.2021 08:00 - 14.01.2021 09:00","n/e","n/e","n/e","7575","8926","9347"
"14.01.2021 09:00 - 14.01.2021 10:00","n/e","n/e","n/e","7522","8673","9123"
"14.01.2021 10:00 - 14.01.2021 11:00","n/e","n/e","n/e","7221","8255","8790"
"14.01.2021 11:00 - 14.01.2021 12:00","n/e","n/e","n/e","6936","7906","8298"
"14.01.2021 12:00 - 14.01.2021 13:00","n/e","n/e","n/e","6759","7424","8159"
"14.01.2021 13:00 - 14.01.2021 14:00","n/e","n/e","n/e","6882","7424","8364"
"14.01.2021 14:00 - 14.01.2021 15:00","n/e","n/e","n/e","7215","7513","8339"
"14.01.2021 15:00 - 14.01.2021 16:00","n/e","n/e","n/e","7300","7620","8771"
"14.01.2021 16:00 - 14.01.2021 17:00","n/e","n/e","n/e","7649","7893","9260"
"14.01.2021 17:00 - 14.01.2021 18:00","n/e","n/e","n/e","8027","8327","9512"
"14.01.2021 18:00 - 14.01.2021 19:00","n/e","n/e","n/e","8450","8814","9943"
"14.01.2021 19:00 - 14.01.2021 20:00","n/e","n/e","n/e","8626","8883","9631"
"14.01.2021 20:00 - 14.01.2021 21:00","n/e","n/e","n/e","8691","8834","9774"
"14.01.2021 21:00 - 14.01.2021 22:00","n/e","n/e","n/e","8719","8772","9778"
"14.01.2021 22:00 - 14.01.2021 23:00","n/e","n/e","n/e","8745","8801","9764"
"14.01.2021 23:00 - 15.01.2021 00:00","n/e","n/e","n/e","8746","8827","9618"
"15.01.2021 00:00 - 15.01.2021 01:00","n/e","n/e","n/e","8973","9400","9400"
"15.01.2021 01:00 - 15.01.2021 02:00","n/e","n/e","n/e","9014","9138","9138"
"15.01.2021 02:00 - 15.01.2021 03:00","n/e","n/e","n/e","9082","9249","9249"
"15.01.2021 03:00 - 15.01.2021 04:00","n/e","n/e","n/e","9198","9045","9045"
"15.01.2021 04:00 - 15.01.2021 05:00","n/e","n/e","n/e","9256","8949","8949"
"15.01.2021 05:00 - 15.01.2021 06:00","n/e","n/e","n/e","9266","9103","9103"
"15.01.2021 06:00 - 15.01.2021 07:00","n/e","n/e","n/e","9333","8989","8989"
"15.01.2021 07:00 - 15.01.2021 08:00","n/e","n/e","n/e","9348","8970","8970"
"15.01.2021 08:00 - 15.01.2021 09:00","n/e","n/e","n/e","9290","8759","9070"
"15.01.2021 09:00 - 15.01.2021 10:00","n/e","n/e","n/e","9172","8413","9147"
"15.01.2021 10:00 - 15.01.2021 11:00","n/e","n/e","n/e","8843","8049","8957"
"15.01.2021 11:00 - 15.01.2021 12:00","n/e","n/e","n/e","8544","7776","8655"
"15.01.2021 12:00 - 15.01.2021 13:00","n/e","n/e","n/e","8412","7718","8373"
"15.01.2021 13:00 - 15.01.2021 14:00","n/e","n/e","n/e","8527","7796","8547"
"15.01.2021 14:00 - 15.01.2021 15:00","n/e","n/e","n/e","8756","7930","8752"
"15.01.2021 15:00 - 15.01.2021 16:00","n/e","n/e","n/e","8771","8105","8929"
"15.01.2021 16:00 - 15.01.2021 17:00","n/e","n/e","n/e","9011","8536","9142"
"15.01.2021 17:00 - 15.01.2021 18:00","n/e","n/e","n/e","9243","9013","9130"
"15.01.2021 18:00 - 15.01.2021 19:00","n/e","n/e","n/e","9594","9582","9524"
"15.01.2021 19:00 - 15.01.2021 20:00","n/e","n/e","n/e","9726","9692","9861"
"15.01.2021 20:00 - 15.01.2021 21:00","n/e","n/e","n/e","9738","9635","9753"
"15.01.2021 21:00 - 15.01.2021 22:00","n/e","n/e","n/e","9727","9546","9530"
"15.01.2021 22:00 - 15.01.2021 23:00","n/e","n/e","n/e","9581","9431","9806"
"15.01.2021 23:00 - 16.01.2021 00:00","n/e","n/e","n/e","9460","9297","9784"
"16.01.2021 00:00 - 16.01.2021 01:00","n/e","n/e","n/e","9475","9850","9850"
"16.01.2021 01:00 - 16.01.2021 02:00","n/e","n/e","n/e","9424","9966","9966"
"16.01.2021 02:00 - 16.01.2021 03:00","n/e","n/e","n/e","9340","9960","9960"
"16.01.2021 03:00 - 16.01.2021 04:00","n/e","n/e","n/e","9206","10029","10029"
"16.01.2021 04:00 - 16.01.2021 05:00","n/e","n/e","n/e","9054","9930","9930"
"16.01.2021 05:00 - 16.01.2021 06:00","n/e","n/e","n/e","8910","9845","9845"
"16.01.2021 06:00 - 16.01.2021 07:00","n/e","n/e","n/e","8809","9452","9452"
"16.01.2021 07:00 - 16.01.2021 08:00","n/e","n/e","n/e","8443","8944","8944"
"16.01.2021 08:00 - 16.01.2021 09:00","n/e","n/e","n/e","7854","8220","8292"
"16.01.2021 09:00 - 16.01.2021 10:00","n/e","n/e","n/e","7142","7504","7553"
"16.01.2021 10:00 - 16.01.2021 11:00","n/e","n/e","n/e","6206","6572","6717"
"16.01.2021 11:00 - 16.01.2021 12:00","n/e","n/e","n/e","5327","5611","5876"
"16.01.2021 12:00 - 16.01.2021 13:00","n/e","n/e","n/e","4561","4699","5245"
"16.01.2021 13:00 - 16.01.2021 14:00","n/e","n/e","n/e","4263","4441","5114"
"16.01.2021 14:00 - 16.01.2021 15:00","n/e","n/e","n/e","4279","4220","5020"
"16.01.2021 15:00 - 16.01.2021 16:00","n/e","n/e","n/e","4412","4052","5190"
"16.01.2021 16:00 - 16.01.2021 17:00","n/e","n/e","n/e","4787","4218","5379"
"16.01.2021 17:00 - 16.01.2021 18:00","n/e","n/e","n/e","5325","4717","5540"
"16.01.2021 18:00 - 16.01.2021 19:00","n/e","n/e","n/e","5793","5247","5839"
"16.01.2021 19:00 - 16.01.2021 20:00","n/e","n/e","n/e","6203","5440","6265"
"16.01.2021 20:00 - 16.01.2021 21:00","n/e","n/e","n/e","6225","5669","6317"
"16.01.2021 21:00 - 16.01.2021 22:00","n/e","n/e","n/e","6342","5874","6379"
"16.01.2021 22:00 - 16.01.2021 23:00","n/e","n/e","n/e","6279","5913","6516"
"16.01.2021 23:00 - 17.01.2021 00:00","n/e","n/e","n/e","6205","5957","6593"
"17.01.2021 00:00 - 17.01.2021 01:00","n/e","n/e","n/e","6584","6419","6419"
"17.01.2021 01:00 - 17.01.2021 02:00","n/e","n/e","n/e","6473","6402","6402"
"17.01.2021 02:00 - 17.01.2021 03:00","n/e","n/e","n/e","6323","6533","6533"
"17.01.2021 03:00 - 17.01.2021 04:00","n/e","n/e","n/e","6199","6408","6408"
"17.01.2021 04:00 - 17.01.2021 05:00","n/e","n/e","n/e","6188","6573","6573"
"17.01.2021 05:00 - 17.01.2021 06:00","n/e","n/e","n/e","6287","6882","6882"
"17.01.2021 06:00 - 17.01.2021 07:00","n/e","n/e","n/e","6370","6966","6966"
"17.01.2021 07:00 - 17.01.2021 08:00","n/e","n/e","n/e","6318","6989","6989"
"17.01.2021 08:00 - 17.01.2021 09:00","n/e","n/e","n/e","6162","6693","7266"
"17.01.2021 09:00 - 17.01.2021 10:00","n/e","n/e","n/e","5967","6437","7018"
"17.01.2021 10:00 - 17.01.2021 11:00","n/e","n/e","n/e","5572","6008","6297"
"17.01.2021 11:00 - 17.01.2021 12:00","n/e","n/e","n/e","5239","5648","5852"
"17.01.2021 12:00 - 17.01.2021 13:00","n/e","n/e","n/e","5016","5352","5715"
"17.01.2021 13:00 - 17.01.2021 14:00","n/e","n/e","n/e","5045","5384","6341"
"17.01.2021 14:00 - 17.01.2021 15:00","n/e","n/e","n/e","5419","5481","6883"
"17.01.2021 15:00 - 17.01.2021 16:00","n/e","n/e","n/e","5451","5563","7052"
"17.01.2021 16:00 - 17.01.2021 17:00","n/e","n/e","n/e","5666","5782","7039"
"17.01.2021 17:00 - 17.01.2021 18:00","n/e","n/e","n/e","5796","6138","7174"
"17.01.2021 18:00 - 17.01.2021 19:00","n/e","n/e","n/e","6048","6535","7494"
"17.01.2021 19:00 - 17.01.2021 20:00","n/e","n/e","n/e","6015","6288","7558"
"17.01.2021 20:00 - 17.01.2021 21:00","n/e","n/e","n/e","5674","5882","7389"
"17.01.2021 21:00 - 17.01.2021 22:00","n/e","n/e","n/e","5232","5371","6715"
"17.01.2021 22:00 - 17.01.2021 23:00","n/e","n/e","n/e","4587","4791","6145"
"17.01.2021 23:00 - 18.01.2021 00:00","n/e","n/e","n/e","4038","4191","5920"
"18.01.2021 00:00 - 18.01.2021 01:00","n/e","n/e","n/e","4539","5392","5392"
"18.01.2021 01:00 - 18.01.2021 02:00","n/e","n/e","n/e","4068","5049","5049"
"18.01.2021 02:00 - 18.01.2021 03:00","n/e","n/e","n/e","3766","4896","4896"
"18.01.2021 03:00 - 18.01.2021 04:00","n/e","n/e","n/e","3559","4514","4514"
"18.01.2021 04:00 - 18.01.2021 05:00","n/e","n/e","n/e","3424","4305","4305"
"18.01.2021 05:00 - 18.01.2021 06:00","n/e","n/e","n/e","3288","4148","4148"
"18.01.2021 06:00 - 18.01.2021 07:00","n/e","n/e","n/e","3174","3812","3812"
"18.01.2021 07:00 - 18.01.2021 08:00","n/e","n/e","n/e","2974","3690","3690"
"18.01.2021 08:00 - 18.01.2021 09:00","n/e","n/e","n/e","2709","3268","3714"
"18.01.2021 09:00 - 18.01.2021 10:00","n/e","n/e","n/e","2453","2840","3245"
"18.01.2021 10:00 - 18.01.2021 11:00","n/e","n/e","n/e","2179","2351","2432"
"18.01.2021 11:00 - 18.01.2021 12:00","n/e","n/e","n/e","1975","1961","1926"
"18.01.2021 12:00 - 18.01.2021 13:00","n/e","n/e","n/e","1786","1705","1691"
"18.01.2021 13:00 - 18.01.2021 14:00","n/e","n/e","n/e","1648","1555","1539"
"18.01.2021 14:00 - 18.01.2021 15:00","n/e","n/e","n/e","1549","1410","1420"
"18.01.2021 15:00 - 18.01.2021 16:00","n/e","n/e","n/e","1366","1260","1405"
"18.01.2021 16:00 - 18.01.2021 17:00","n/e","n/e","n/e","1211","1093","1175"
"18.01.2021 17:00 - 18.01.2021 18:00","n/e","n/e","n/e","1094","1093","1019"
"18.01.2021 18:00 - 18.01.2021 19:00","n/e","n/e","n/e","1065","1214","1007"
"18.01.2021 19:00 - 18.01.2021 20:00","n/e","n/e","n/e","1287","1456","1026"
"18.01.2021 20:00 - 18.01.2021 21:00","n/e","n/e","n/e","1731","1797","1044"
"18.01.2021 21:00 - 18.01.2021 22:00","n/e","n/e","n/e","2254","2213","1395"
"18.01.2021 22:00 - 18.01.2021 23:00","n/e","n/e","n/e","2728","2690","1729"
"18.01.2021 23:00 - 19.01.2021 00:00","n/e","n/e","n/e","3213","3167","2196"
"19.01.2021 00:00 - 19.01.2021 01:00","n/e","n/e","n/e","3434","2787","2787"
"19.01.2021 01:00 - 19.01.2021 02:00","n/e","n/e","n/e","3916","3422","3422"
"19.01.2021 02:00 - 19.01.2021 03:00","n/e","n/e","n/e","4248","4104","4104"
"19.01.2021 03:00 - 19.01.2021 04:00","n/e","n/e","n/e","4706","4501","4501"
"19.01.2021 04:00 - 19.01.2021 05:00","n/e","n/e","n/e","4975","5005","5005"
"19.01.2021 05:00 - 19.01.2021 06:00","n/e","n/e","n/e","5199","5406","5406"
"19.01.2021 06:00 - 19.01.2021 07:00","n/e","n/e","n/e","5331","5762","5762"
"19.01.2021 07:00 - 19.01.2021 08:00","n/e","n/e","n/e","5520","5896","5896"
"19.01.2021 08:00 - 19.01.2021 09:00","n/e","n/e","n/e","5574","5940","6038"
"19.01.2021 09:00 - 19.01.2021 10:00","n/e","n/e","n/e","5630","5935","6277"
"19.01.2021 10:00 - 19.01.2021 11:00","n/e","n/e","n/e","5547","5691","6066"
"19.01.2021 11:00 - 19.01.2021 12:00","n/e","n/e","n/e","5480","5535","5758"
"19.01.2021 12:00 - 19.01.2021 13:00","n/e","n/e","n/e","5459","5429","5671"
"19.01.2021 13:00 - 19.01.2021 14:00","n/e","n/e","n/e","5671","5665","5874"
"19.01.2021 14:00 - 19.01.2021 15:00","n/e","n/e","n/e","5924","5961","6169"
"19.01.2021 15:00 - 19.01.2021 16:00","n/e","n/e","n/e","6266","6263","6070"
"19.01.2021 16:00 - 19.01.2021 17:00","n/e","n/e","n/e","6770","6864","6264"
"19.01.2021 17:00 - 19.01.2021 18:00","n/e","n/e","n/e","7420","7614","6592"
"19.01.2021 18:00 - 19.01.2021 19:00","n/e","n/e","n/e","8193","8482","7156"
"19.01.2021 19:00 - 19.01.2021 20:00","n/e","n/e","n/e","8787","9094","7642"
"19.01.2021 20:00 - 19.01.2021 21:00","n/e","n/e","n/e","9339","9490","8257"
"19.01.2021 21:00 - 19.01.2021 22:00","n/e","n/e","n/e","9801","9904","8618"
"19.01.2021 22:00 - 19.01.2021 23:00","n/e","n/e","n/e","10017","10046","9197"
"19.01.2021 23:00 - 20.01.2021 00:00","n/e","n/e","n/e","10128","10209","9752"
"20.01.2021 00:00 - 20.01.2021 01:00","n/e","n/e","n/e","10058","9844","9844"
"20.01.2021 01:00 - 20.01.2021 02:00","n/e","n/e","n/e","10422","10064","10064"
"20.01.2021 02:00 - 20.01.2021 03:00","n/e","n/e","n/e","10812","10121","10121"
"20.01.2021 03:00 - 20.01.2021 04:00","n/e","n/e","n/e","11323","10745","10745"
"20.01.2021 04:00 - 20.01.2021 05:00","n/e","n/e","n/e","11807","11427","11427"
"20.01.2021 05:00 - 20.01.2021 06:00","n/e","n/e","n/e","12294","11821","11821"
"20.01.2021 06:00 - 20.01.2021 07:00","n/e","n/e","n/e","12767","12749","12749"
"20.01.2021 07:00 - 20.01.2021 08:00","n/e","n/e","n/e","13199","13223","13223"
"20.01.2021 08:00 - 20.01.2021 09:00","n/e","n/e","n/e","13547","13535","13980"
"20.01.2021 09:00 - 20.01.2021 10:00","n/e","n/e","n/e","13864","13808","14204"
"20.01.2021 10:00 - 20.01.2021 11:00","n/e","n/e","n/e","14082","13974","14420"
"20.01.2021 11:00 - 20.01.2021 12:00","n/e","n/e","n/e","14372","14181","14736"
"20.01.2021 12:00 - 20.01.2021 13:00","n/e","n/e","n/e","14661","14508","15158"
"20.01.2021 13:00 - 20.01.2021 14:00","n/e","n/e","n/e","14721","14675","14929"
"20.01.2021 14:00 - 20.01.2021 15:00","n/e","n/e","n/e","14831","14925","15326"
"20.01.2021 15:00 - 20.01.2021 16:00","n/e","n/e","n/e","14932","15025","15880"
"20.01.2021 16:00 - 20.01.2021 17:00","n/e","n/e","n/e","15084","15001","15496"
"20.01.2021 17:00 - 20.01.2021 18:00","n/e","n/e","n/e","15109","14865","15461"
"20.01.2021 18:00 - 20.01.2021 19:00","n/e","n/e","n/e","15192","14628","15034"
"20.01.2021 19:00 - 20.01.2021 20:00","n/e","n/e","n/e","15095","14710","15147"
"20.01.2021 20:00 - 20.01.2021 21:00","n/e","n/e","n/e","14986","14822","15225"
"20.01.2021 21:00 - 20.01.2021 22:00","n/e","n/e","n/e","15032","14851","15073"
"20.01.2021 22:00 - 20.01.2021 23:00","n/e","n/e","n/e","14728","14791","14889"
"20.01.2021 23:00 - 21.01.2021 00:00","n/e","n/e","n/e","14564","14721","14731"
"21.01.2021 00:00 - 21.01.2021 01:00","n/e","n/e","n/e","14805","15095","15095"
"21.01.2021 01:00 - 21.01.2021 02:00","n/e","n/e","n/e","14717","15244","15244"
"21.01.2021 02:00 - 21.01.2021 03:00","n/e","n/e","n/e","14815","15521","15521"
"21.01.2021 03:00 - 21.01.2021 04:00","n/e","n/e","n/e","15016","14889","14889"
"21.01.2021 04:00 - 21.01.2021 05:00","n/e","n/e","n/e","15165","15223","15223"
"21.01.2021 05:00 - 21.01.2021 06:00","n/e","n/e","n/e","15157","15480","15480"
"21.01.2021 06:00 - 21.01.2021 07:00","n/e","n/e","n/e","15132","16062","16062"
"21.01.2021 07:00 - 21.01.2021 08:00","n/e","n/e","n/e","15254","16107","16107"
"21.01.2021 08:00 - 21.01.2021 09:00","n/e","n/e","n/e","15388","15939","15523"
"21.01.2021 09:00 - 21.01.2021 10:00","n/e","n/e","n/e","15424","15838","14786"
"21.01.2021 10:00 - 21.01.2021 11:00","n/e","n/e","n/e","15578","15988","15011"
"21.01.2021 11:00 - 21.01.2021 12:00","n/e","n/e","n/e","16024","16390","15795"
"21.01.2021 12:00 - 21.01.2021 13:00","n/e","n/e","n/e","16626","16835","16560"
"21.01.2021 13:00 - 21.01.2021 14:00","n/e","n/e","n/e","17042","17129","17448"
"21.01.2021 14:00 - 21.01.2021 15:00","n/e","n/e","n/e","17296","17370","17604"
"21.01.2021 15:00 - 21.01.2021 16:00","n/e","n/e","n/e","17488","17427","17878"
"21.01.2021 16:00 - 21.01.2021 17:00","n/e","n/e","n/e","17395","17275","17706"
"21.01.2021 17:00 - 21.01.2021 18:00","n/e","n/e","n/e","17142","17071","17404"
"21.01.2021 18:00 - 21.01.2021 19:00","n/e","n/e","n/e","16869","16722","16912"
"21.01.2021 19:00 - 21.01.2021 20:00","n/e","n/e","n/e","16720","16555","16974"
"21.01.2021 20:00 - 21.01.2021 21:00","n/e","n/e","n/e","16591","16516","16573"
"21.01.2021 21:00 - 21.01.2021 22:00","n/e","n/e","n/e","16371","16430","16416"
"21.01.2021 22:00 - 21.01.2021 23:00","n/e","n/e","n/e","16213","16280","16664"
"21.01.2021 23:00 - 22.01.2021 00:00","n/e","n/e","n/e","16085","15919","15965"
"22.01.2021 00:00 - 22.01.2021 01:00","n/e","n/e","n/e","15887","15066","15066"
"22.01.2021 01:00 - 22.01.2021 02:00","n/e","n/e","n/e","16093","15616","15616"
"22.01.2021 02:00 - 22.01.2021 03:00","n/e","n/e","n/e","16461","15595","15595"
"22.01.2021 03:00 - 22.01.2021 04:00","n/e","n/e","n/e","16453","15232","15232"
"22.01.2021 04:00 - 22.01.2021 05:00","n/e","n/e","n/e","16303","15129","15129"
"22.01.2021 05:00 - 22.01.2021 06:00","n/e","n/e","n/e","16122","15654","15654"
"22.01.2021 06:00 - 22.01.2021 07:00","n/e","n/e","n/e","15835","14940","14940"
"22.01.2021 07:00 - 22.01.2021 08:00","n/e","n/e","n/e","15802","15092","15092"
"22.01.2021 08:00 - 22.01.2021 09:00","n/e","n/e","n/e","15778","15396","14290"
"22.01.2021 09:00 - 22.01.2021 10:00","n/e","n/e","n/e","15930","15785","15186"
"22.01.2021 10:00 - 22.01.2021 11:00","n/e","n/e","n/e","15966","15827","15621"
"22.01.2021 11:00 - 22.01.2021 12:00","n/e","n/e","n/e","16040","15913","16252"
"22.01.2021 12:00 - 22.01.2021 13:00","n/e","n/e","n/e","16373","15961","16732"
"22.01.2021 13:00 - 22.01.2021 14:00","n/e","n/e","n/e","16814","16382","17385"
"22.01.2021 14:00 - 22.01.2021 15:00","n/e","n/e","n/e","17098","16746","18192"
"22.01.2021 15:00 - 22.01.2021 16:00","n/e","n/e","n/e","17178","16899","17978"
"22.01.2021 16:00 - 22.01.2021 17:00","n/e","n/e","n/e","16973","16537","18149"
"22.01.2021 17:00 - 22.01.2021 18:00","n/e","n/e","n/e","16569","16167","18056"
"22.01.2021 18:00 - 22.01.2021 19:00","n/e","n/e","n/e","16107","15815","17350"
"22.01.2021 19:00 - 22.01.2021 20:00","n/e","n/e","n/e","15955","15866","16645"
"22.01.2021 20:00 - 22.01.2021 21:00","n/e","n/e","n/e","16128","15945","16409"
"22.01.2021 21:00 - 22.01.2021 22:00","n/e","n/e","n/e","16312","15982","16307"
"22.01.2021 22:00 - 22.01.2021 23:00","n/e","n/e","n/e","16463","15989","16487"
"22.01.2021 23:00 - 23.01.2021 00:00","n/e","n/e","n/e","16665","16057","16527"
"23.01.2021 00:00 - 23.01.2021 01:00","n/e","n/e","n/e","17266","16781","16781"
"23.01.2021 01:00 - 23.01.2021 02:00","n/e","n/e","n/e","17475","16901","16901"
"23.01.2021 02:00 - 23.01.2021 03:00","n/e","n/e","n/e","17688","17195","17195"
"23.01.2021 03:00 - 23.01.2021 04:00","n/e","n/e","n/e","17694","16804","16804"
"23.01.2021 04:00 - 23.01.2021 05:00","n/e","n/e","n/e","17745","16960","16960"
"23.01.2021 05:00 - 23.01.2021 06:00","n/e","n/e","n/e","17643","16945","16945"
"23.01.2021 06:00 - 23.01.2021 07:00","n/e","n/e","n/e","17451","16822","16822"
"23.01.2021 07:00 - 23.01.2021 08:00","n/e","n/e","n/e","17307","17181","17181"
"23.01.2021 08:00 - 23.01.2021 09:00","n/e","n/e","n/e","17174","17070","17176"
"23.01.2021 09:00 - 23.01.2021 10:00","n/e","n/e","n/e","17037","17097","17093"
"23.01.2021 10:00 - 23.01.2021 11:00","n/e","n/e","n/e","17236","17276","17428"
"23.01.2021 11:00 - 23.01.2021 12:00","n/e","n/e","n/e","17688","17570","17527"
"23.01.2021 12:00 - 23.01.2021 13:00","n/e","n/e","n/e","18160","17896","18288"
"23.01.2021 13:00 - 23.01.2021 14:00","n/e","n/e","n/e","18404","17988","19004"
"23.01.2021 14:00 - 23.01.2021 15:00","n/e","n/e","n/e","18454","17952","18911"
"23.01.2021 15:00 - 23.01.2021 16:00","n/e","n/e","n/e","18239","17831","18156"
"23.01.2021 16:00 - 23.01.2021 17:00","n/e","n/e","n/e","17962","17584","17617"
"23.01.2021 17:00 - 23.01.2021 18:00","n/e","n/e","n/e","17632","17088","17257"
"23.01.2021 18:00 - 23.01.2021 19:00","n/e","n/e","n/e","17406","16929","17184"
"23.01.2021 19:00 - 23.01.2021 20:00","n/e","n/e","n/e","17344","16836","16401"
"23.01.2021 20:00 - 23.01.2021 21:00","n/e","n/e","n/e","17121","16729","16169"
"23.01.2021 21:00 - 23.01.2021 22:00","n/e","n/e","n/e","16766","16509","16162"
"23.01.2021 22:00 - 23.01.2021 23:00","n/e","n/e","n/e","16648","16440","16394"
"23.01.2021 23:00 - 24.01.2021 00:00","n/e","n/e","n/e","16589","16330","15918"
"24.01.2021 00:00 - 24.01.2021 01:00","n/e","n/e","n/e","16421","15633","15633"
"24.01.2021 01:00 - 24.01.2021 02:00","n/e","n/e","n/e","16555","15547","15547"
"24.01.2021 02:00 - 24.01.2021 03:00","n/e","n/e","n/e","16734","15744","15744"
"24.01.2021 03:00 - 24.01.2021 04:00","n/e","n/e","n/e","16545","15084","15084"
"24.01.2021 04:00 - 24.01.2021 05:00","n/e","n/e","n/e","16327","15145","15145"
"24.01.2021 05:00 - 24.01.2021 06:00","n/e","n/e","n/e","16008","15389","15389"
"24.01.2021 06:00 - 24.01.2021 07:00","n/e","n/e","n/e","15513","15315","15315"
"24.01.2021 07:00 - 24.01.2021 08:00","n/e","n/e","n/e","15285","15161","15161"
"24.01.2021 08:00 - 24.01.2021 09:00","n/e","n/e","n/e","15141","14883","14935"
"24.01.2021 09:00 - 24.01.2021 10:00","n/e","n/e","n/e","14894","14599","13728"
"24.01.2021 10:00 - 24.01.2021 11:00","n/e","n/e","n/e","15010","14600","14197"
"24.01.2021 11:00 - 24.01.2021 12:00","n/e","n/e","n/e","15600","15060","14055"
"24.01.2021 12:00 - 24.01.2021 13:00","n/e","n/e","n/e","16189","15512","14405"
"24.01.2021 13:00 - 24.01.2021 14:00","n/e","n/e","n/e","16526","15638","15343"
"24.01.2021 14:00 - 24.01.2021 15:00","n/e","n/e","n/e","16469","15516","15437"
"24.01.2021 15:00 - 24.01.2021 16:00","n/e","n/e","n/e","16140","15279","14895"
"24.01.2021 16:00 - 24.01.2021 17:00","n/e","n/e","n/e","15288","14420","14324"
"24.01.2021 17:00 - 24.01.2021 18:00","n/e","n/e","n/e","14144","13416","13261"
"24.01.2021 18:00 - 24.01.2021 19:00","n/e","n/e","n/e","13366","12410","12860"
"24.01.2021 19:00 - 24.01.2021 20:00","n/e","n/e","n/e","13090","12128","13452"
