"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"03.01.2023 19:30 - 03.01.2023 19:45","n/e","n/e","n/e","3253","3396","2841"
"03.01.2023 19:45 - 03.01.2023 20:00","n/e","n/e","n/e","3267","3397","2859"
"03.01.2023 20:00 - 03.01.2023 20:15","n/e","n/e","n/e","3280","3398","2873"
"03.01.2023 20:15 - 03.01.2023 20:30","n/e","n/e","n/e","3302","3401","2889"
"03.01.2023 20:30 - 03.01.2023 20:45","n/e","n/e","n/e","3326","3404","2903"
"03.01.2023 20:45 - 03.01.2023 21:00","n/e","n/e","n/e","3348","3406","2916"
"03.01.2023 21:00 - 03.01.2023 21:15","n/e","n/e","n/e","3381","3407","2846"
"03.01.2023 21:15 - 03.01.2023 21:30","n/e","n/e","n/e","3393","3411","2860"
"03.01.2023 21:30 - 03.01.2023 21:45","n/e","n/e","n/e","3396","3416","2875"
"03.01.2023 21:45 - 03.01.2023 22:00","n/e","n/e","n/e","3392","3423","2892"
"03.01.2023 22:00 - 03.01.2023 22:15","n/e","n/e","n/e","3383","3425","2895"
"03.01.2023 22:15 - 03.01.2023 22:30","n/e","n/e","n/e","3377","3439","2916"
"03.01.2023 22:30 - 03.01.2023 22:45","n/e","n/e","n/e","3373","3458","2938"
"03.01.2023 22:45 - 03.01.2023 23:00","n/e","n/e","n/e","3373","3480","2959"
"03.01.2023 23:00 - 03.01.2023 23:15","n/e","n/e","n/e","3373","3507","2918"
"03.01.2023 23:15 - 03.01.2023 23:30","n/e","n/e","n/e","3374","3528","2944"
"03.01.2023 23:30 - 03.01.2023 23:45","n/e","n/e","n/e","3376","3545","2970"
"03.01.2023 23:45 - 04.01.2023 00:00","n/e","n/e","n/e","3378","3558","2996"
"04.01.2023 00:00 - 04.01.2023 00:15","n/e","n/e","n/e","3364","2987","2987"
"04.01.2023 00:15 - 04.01.2023 00:30","n/e","n/e","n/e","3383","3016","3016"
"04.01.2023 00:30 - 04.01.2023 00:45","n/e","n/e","n/e","3392","3044","3044"
"04.01.2023 00:45 - 04.01.2023 01:00","n/e","n/e","n/e","3395","3070","3070"
"04.01.2023 01:00 - 04.01.2023 01:15","n/e","n/e","n/e","3397","3260","3260"
"04.01.2023 01:15 - 04.01.2023 01:30","n/e","n/e","n/e","3392","3263","3263"
"04.01.2023 01:30 - 04.01.2023 01:45","n/e","n/e","n/e","3385","3261","3261"
"04.01.2023 01:45 - 04.01.2023 02:00","n/e","n/e","n/e","3377","3255","3255"
"04.01.2023 02:00 - 04.01.2023 02:15","n/e","n/e","n/e","3369","3390","3390"
"04.01.2023 02:15 - 04.01.2023 02:30","n/e","n/e","n/e","3361","3376","3376"
"04.01.2023 02:30 - 04.01.2023 02:45","n/e","n/e","n/e","3352","3363","3363"
"04.01.2023 02:45 - 04.01.2023 03:00","n/e","n/e","n/e","3344","3352","3352"
"04.01.2023 03:00 - 04.01.2023 03:15","n/e","n/e","n/e","3336","3479","3479"
"04.01.2023 03:15 - 04.01.2023 03:30","n/e","n/e","n/e","3329","3461","3461"
"04.01.2023 03:30 - 04.01.2023 03:45","n/e","n/e","n/e","3322","3446","3446"
"04.01.2023 03:45 - 04.01.2023 04:00","n/e","n/e","n/e","3315","3433","3433"
"04.01.2023 04:00 - 04.01.2023 04:15","n/e","n/e","n/e","3308","3601","3601"
"04.01.2023 04:15 - 04.01.2023 04:30","n/e","n/e","n/e","3301","3585","3585"
"04.01.2023 04:30 - 04.01.2023 04:45","n/e","n/e","n/e","3296","3572","3572"
"04.01.2023 04:45 - 04.01.2023 05:00","n/e","n/e","n/e","3292","3561","3561"
"04.01.2023 05:00 - 04.01.2023 05:15","n/e","n/e","n/e","3283","3777","3777"
"04.01.2023 05:15 - 04.01.2023 05:30","n/e","n/e","n/e","3286","3771","3771"
"04.01.2023 05:30 - 04.01.2023 05:45","n/e","n/e","n/e","3293","3767","3767"
"04.01.2023 05:45 - 04.01.2023 06:00","n/e","n/e","n/e","3302","3761","3761"
"04.01.2023 06:00 - 04.01.2023 06:15","n/e","n/e","n/e","3322","3951","3951"
"04.01.2023 06:15 - 04.01.2023 06:30","n/e","n/e","n/e","3323","3935","3935"
"04.01.2023 06:30 - 04.01.2023 06:45","n/e","n/e","n/e","3317","3913","3913"
"04.01.2023 06:45 - 04.01.2023 07:00","n/e","n/e","n/e","3304","3884","3884"
"04.01.2023 07:00 - 04.01.2023 07:15","n/e","n/e","n/e","3290","3901","3901"
"04.01.2023 07:15 - 04.01.2023 07:30","n/e","n/e","n/e","3269","3862","3862"
"04.01.2023 07:30 - 04.01.2023 07:45","n/e","n/e","n/e","3247","3819","3819"
"04.01.2023 07:45 - 04.01.2023 08:00","n/e","n/e","n/e","3225","3769","3769"
"04.01.2023 08:00 - 04.01.2023 08:15","n/e","n/e","n/e","3203","3613","3613"
"04.01.2023 08:15 - 04.01.2023 08:30","n/e","n/e","n/e","3183","3569","3569"
"04.01.2023 08:30 - 04.01.2023 08:45","n/e","n/e","n/e","3164","3527","3527"
"04.01.2023 08:45 - 04.01.2023 09:00","n/e","n/e","n/e","3142","3484","3484"
"04.01.2023 09:00 - 04.01.2023 09:15","n/e","n/e","n/e","3140","3454","3401"
"04.01.2023 09:15 - 04.01.2023 09:30","n/e","n/e","n/e","3097","3398","3345"
"04.01.2023 09:30 - 04.01.2023 09:45","n/e","n/e","n/e","3039","3332","3289"
"04.01.2023 09:45 - 04.01.2023 10:00","n/e","n/e","n/e","2969","3258","3232"
"04.01.2023 10:00 - 04.01.2023 10:15","n/e","n/e","n/e","2895","3186","3095"
"04.01.2023 10:15 - 04.01.2023 10:30","n/e","n/e","n/e","2816","3103","3026"
"04.01.2023 10:30 - 04.01.2023 10:45","n/e","n/e","n/e","2741","3019","2956"
"04.01.2023 10:45 - 04.01.2023 11:00","n/e","n/e","n/e","2670","2938","2887"
"04.01.2023 11:00 - 04.01.2023 11:15","n/e","n/e","n/e","2593","2847","2789"
"04.01.2023 11:15 - 04.01.2023 11:30","n/e","n/e","n/e","2535","2782","2724"
"04.01.2023 11:30 - 04.01.2023 11:45","n/e","n/e","n/e","2485","2728","2662"
"04.01.2023 11:45 - 04.01.2023 12:00","n/e","n/e","n/e","2442","2686","2606"
"04.01.2023 12:00 - 04.01.2023 12:15","n/e","n/e","n/e","2396","2638","2418"
"04.01.2023 12:15 - 04.01.2023 12:30","n/e","n/e","n/e","2364","2614","2383"
"04.01.2023 12:30 - 04.01.2023 12:45","n/e","n/e","n/e","2337","2598","2354"
"04.01.2023 12:45 - 04.01.2023 13:00","n/e","n/e","n/e","2315","2587","2330"
"04.01.2023 13:00 - 04.01.2023 13:15","n/e","n/e","n/e","2286","2579","2255"
"04.01.2023 13:15 - 04.01.2023 13:30","n/e","n/e","n/e","2277","2573","2240"
"04.01.2023 13:30 - 04.01.2023 13:45","n/e","n/e","n/e","2275","2566","2227"
"04.01.2023 13:45 - 04.01.2023 14:00","n/e","n/e","n/e","2277","2557","2216"
"04.01.2023 14:00 - 04.01.2023 14:15","n/e","n/e","n/e","2284","2552","2178"
"04.01.2023 14:15 - 04.01.2023 14:30","n/e","n/e","n/e","2291","2540","2166"
"04.01.2023 14:30 - 04.01.2023 14:45","n/e","n/e","n/e","2296","2526","2154"
"04.01.2023 14:45 - 04.01.2023 15:00","n/e","n/e","n/e","2298","2509","2143"
"04.01.2023 15:00 - 04.01.2023 15:15","n/e","n/e","n/e","2310","2499","2150"
"04.01.2023 15:15 - 04.01.2023 15:30","n/e","n/e","n/e","2298","2470","2130"
"04.01.2023 15:30 - 04.01.2023 15:45","n/e","n/e","n/e","2276","2434","2109"
"04.01.2023 15:45 - 04.01.2023 16:00","n/e","n/e","n/e","2249","2395","2092"
"04.01.2023 16:00 - 04.01.2023 16:15","n/e","n/e","n/e","2207","2340","2140"
"04.01.2023 16:15 - 04.01.2023 16:30","n/e","n/e","n/e","2188","2313","2122"
"04.01.2023 16:30 - 04.01.2023 16:45","n/e","n/e","n/e","2181","2299","2108"
"04.01.2023 16:45 - 04.01.2023 17:00","n/e","n/e","n/e","2185","2298","2100"
"04.01.2023 17:00 - 04.01.2023 17:15","n/e","n/e","n/e","2186","2289","2250"
"04.01.2023 17:15 - 04.01.2023 17:30","n/e","n/e","n/e","2203","2312","2264"
"04.01.2023 17:30 - 04.01.2023 17:45","n/e","n/e","n/e","2223","2346","2282"
"04.01.2023 17:45 - 04.01.2023 18:00","n/e","n/e","n/e","2247","2385","2303"
"04.01.2023 18:00 - 04.01.2023 18:15","n/e","n/e","n/e","2267","2433","2172"
"04.01.2023 18:15 - 04.01.2023 18:30","n/e","n/e","n/e","2298","2475","2198"
"04.01.2023 18:30 - 04.01.2023 18:45","n/e","n/e","n/e","2334","2511","2227"
"04.01.2023 18:45 - 04.01.2023 19:00","n/e","n/e","n/e","2371","2545","2259"
"04.01.2023 19:00 - 04.01.2023 19:15","n/e","n/e","n/e","2415","2576","2130"
"04.01.2023 19:15 - 04.01.2023 19:30","n/e","n/e","n/e","2450","2609","2172"
"04.01.2023 19:30 - 04.01.2023 19:45","n/e","n/e","n/e","2480","2646","2212"
"04.01.2023 19:45 - 04.01.2023 20:00","n/e","n/e","n/e","2507","2686","2252"
"04.01.2023 20:00 - 04.01.2023 20:15","n/e","n/e","n/e","2533","2726","2092"
"04.01.2023 20:15 - 04.01.2023 20:30","n/e","n/e","n/e","2558","2769","2155"
"04.01.2023 20:30 - 04.01.2023 20:45","n/e","n/e","n/e","2583","2813","2215"
"04.01.2023 20:45 - 04.01.2023 21:00","n/e","n/e","n/e","2608","2857","2273"
"04.01.2023 21:00 - 04.01.2023 21:15","n/e","n/e","n/e","2638","2904","2205"
"04.01.2023 21:15 - 04.01.2023 21:30","n/e","n/e","n/e","2659","2948","2262"
"04.01.2023 21:30 - 04.01.2023 21:45","n/e","n/e","n/e","2675","2991","2313"
"04.01.2023 21:45 - 04.01.2023 22:00","n/e","n/e","n/e","2689","3032","2357"
"04.01.2023 22:00 - 04.01.2023 22:15","n/e","n/e","n/e","2700","3076","2338"
"04.01.2023 22:15 - 04.01.2023 22:30","n/e","n/e","n/e","2712","3115","2381"
"04.01.2023 22:30 - 04.01.2023 22:45","n/e","n/e","n/e","2726","3152","2416"
"04.01.2023 22:45 - 04.01.2023 23:00","n/e","n/e","n/e","2742","3189","2442"
"04.01.2023 23:00 - 04.01.2023 23:15","n/e","n/e","n/e","2753","3225","2443"
"04.01.2023 23:15 - 04.01.2023 23:30","n/e","n/e","n/e","2778","3264","2445"
"04.01.2023 23:30 - 04.01.2023 23:45","n/e","n/e","n/e","2808","3305","2441"
"04.01.2023 23:45 - 05.01.2023 00:00","n/e","n/e","n/e","2841","3345","2435"
"05.01.2023 00:00 - 05.01.2023 00:15","n/e","n/e","n/e","3107","2681","2681"
"05.01.2023 00:15 - 05.01.2023 00:30","n/e","n/e","n/e","3125","2669","2669"
"05.01.2023 00:30 - 05.01.2023 00:45","n/e","n/e","n/e","3136","2654","2654"
"05.01.2023 00:45 - 05.01.2023 01:00","n/e","n/e","n/e","3140","2636","2636"
"05.01.2023 01:00 - 05.01.2023 01:15","n/e","n/e","n/e","3142","2763","2763"
"05.01.2023 01:15 - 05.01.2023 01:30","n/e","n/e","n/e","3143","2754","2754"
"05.01.2023 01:30 - 05.01.2023 01:45","n/e","n/e","n/e","3147","2740","2740"
"05.01.2023 01:45 - 05.01.2023 02:00","n/e","n/e","n/e","3149","2722","2722"
"05.01.2023 02:00 - 05.01.2023 02:15","n/e","n/e","n/e","3164","2800","2800"
"05.01.2023 02:15 - 05.01.2023 02:30","n/e","n/e","n/e","3155","2793","2793"
"05.01.2023 02:30 - 05.01.2023 02:45","n/e","n/e","n/e","3137","2783","2783"
"05.01.2023 02:45 - 05.01.2023 03:00","n/e","n/e","n/e","3110","2768","2768"
"05.01.2023 03:00 - 05.01.2023 03:15","n/e","n/e","n/e","3082","2859","2859"
"05.01.2023 03:15 - 05.01.2023 03:30","n/e","n/e","n/e","3046","2838","2838"
"05.01.2023 03:30 - 05.01.2023 03:45","n/e","n/e","n/e","3009","2811","2811"
"05.01.2023 03:45 - 05.01.2023 04:00","n/e","n/e","n/e","2972","2781","2781"
"05.01.2023 04:00 - 05.01.2023 04:15","n/e","n/e","n/e","2935","2888","2888"
"05.01.2023 04:15 - 05.01.2023 04:30","n/e","n/e","n/e","2898","2850","2850"
"05.01.2023 04:30 - 05.01.2023 04:45","n/e","n/e","n/e","2861","2807","2807"
"05.01.2023 04:45 - 05.01.2023 05:00","n/e","n/e","n/e","2825","2763","2763"
"05.01.2023 05:00 - 05.01.2023 05:15","n/e","n/e","n/e","2787","2690","2690"
"05.01.2023 05:15 - 05.01.2023 05:30","n/e","n/e","n/e","2755","2646","2646"
"05.01.2023 05:30 - 05.01.2023 05:45","n/e","n/e","n/e","2725","2603","2603"
"05.01.2023 05:45 - 05.01.2023 06:00","n/e","n/e","n/e","2697","2563","2563"
"05.01.2023 06:00 - 05.01.2023 06:15","n/e","n/e","n/e","2673","2593","2593"
"05.01.2023 06:15 - 05.01.2023 06:30","n/e","n/e","n/e","2642","2546","2546"
"05.01.2023 06:30 - 05.01.2023 06:45","n/e","n/e","n/e","2609","2495","2495"
"05.01.2023 06:45 - 05.01.2023 07:00","n/e","n/e","n/e","2574","2443","2443"
"05.01.2023 07:00 - 05.01.2023 07:15","n/e","n/e","n/e","2539","2383","2383"
"05.01.2023 07:15 - 05.01.2023 07:30","n/e","n/e","n/e","2501","2336","2336"
"05.01.2023 07:30 - 05.01.2023 07:45","n/e","n/e","n/e","2464","2288","2288"
"05.01.2023 07:45 - 05.01.2023 08:00","n/e","n/e","n/e","2427","2241","2241"
"05.01.2023 08:00 - 05.01.2023 08:15","n/e","n/e","n/e","2392","2189","2189"
"05.01.2023 08:15 - 05.01.2023 08:30","n/e","n/e","n/e","2356","2152","2152"
"05.01.2023 08:30 - 05.01.2023 08:45","n/e","n/e","n/e","2318","2115","2115"
"05.01.2023 08:45 - 05.01.2023 09:00","n/e","n/e","n/e","2279","2078","2078"
"05.01.2023 09:00 - 05.01.2023 09:15","n/e","n/e","n/e","2250","2041","2212"
"05.01.2023 09:15 - 05.01.2023 09:30","n/e","n/e","n/e","2198","2007","2167"
"05.01.2023 09:30 - 05.01.2023 09:45","n/e","n/e","n/e","2139","1974","2123"
"05.01.2023 09:45 - 05.01.2023 10:00","n/e","n/e","n/e","2075","1942","2079"
"05.01.2023 10:00 - 05.01.2023 10:15","n/e","n/e","n/e","2004","1910","2107"
"05.01.2023 10:15 - 05.01.2023 10:30","n/e","n/e","n/e","1945","1883","2064"
"05.01.2023 10:30 - 05.01.2023 10:45","n/e","n/e","n/e","1895","1857","2022"
"05.01.2023 10:45 - 05.01.2023 11:00","n/e","n/e","n/e","1851","1832","1981"
"05.01.2023 11:00 - 05.01.2023 11:15","n/e","n/e","n/e","1811","1816","1841"
"05.01.2023 11:15 - 05.01.2023 11:30","n/e","n/e","n/e","1773","1781","1803"
"05.01.2023 11:30 - 05.01.2023 11:45","n/e","n/e","n/e","1734","1738","1766"
"05.01.2023 11:45 - 05.01.2023 12:00","n/e","n/e","n/e","1695","1691","1729"
"05.01.2023 12:00 - 05.01.2023 12:15","n/e","n/e","n/e","1655","1636","1673"
"05.01.2023 12:15 - 05.01.2023 12:30","n/e","n/e","n/e","1617","1593","1661"
"05.01.2023 12:30 - 05.01.2023 12:45","n/e","n/e","n/e","1580","1557","1651"
"05.01.2023 12:45 - 05.01.2023 13:00","n/e","n/e","n/e","1545","1528","1639"
"05.01.2023 13:00 - 05.01.2023 13:15","n/e","n/e","n/e","1510","1503","1587"
"05.01.2023 13:15 - 05.01.2023 13:30","n/e","n/e","n/e","1479","1478","1561"
"05.01.2023 13:30 - 05.01.2023 13:45","n/e","n/e","n/e","1449","1452","1537"
"05.01.2023 13:45 - 05.01.2023 14:00","n/e","n/e","n/e","1421","1424","1513"
"05.01.2023 14:00 - 05.01.2023 14:15","n/e","n/e","n/e","1392","1396","1539"
"05.01.2023 14:15 - 05.01.2023 14:30","n/e","n/e","n/e","1368","1369","1508"
"05.01.2023 14:30 - 05.01.2023 14:45","n/e","n/e","n/e","1346","1342","1475"
"05.01.2023 14:45 - 05.01.2023 15:00","n/e","n/e","n/e","1326","1317","1442"
"05.01.2023 15:00 - 05.01.2023 15:15","n/e","n/e","n/e","1306","1287","1481"
"05.01.2023 15:15 - 05.01.2023 15:30","n/e","n/e","n/e","1288","1270","1466"
"05.01.2023 15:30 - 05.01.2023 15:45","n/e","n/e","n/e","1271","1257","1454"
"05.01.2023 15:45 - 05.01.2023 16:00","n/e","n/e","n/e","1256","1247","1442"
"05.01.2023 16:00 - 05.01.2023 16:15","n/e","n/e","n/e","1235","1241","1322"
"05.01.2023 16:15 - 05.01.2023 16:30","n/e","n/e","n/e","1229","1230","1322"
"05.01.2023 16:30 - 05.01.2023 16:45","n/e","n/e","n/e","1229","1216","1325"
"05.01.2023 16:45 - 05.01.2023 17:00","n/e","n/e","n/e","1235","1201","1328"
"05.01.2023 17:00 - 05.01.2023 17:15","n/e","n/e","n/e","1239","1180","1205"
"05.01.2023 17:15 - 05.01.2023 17:30","n/e","n/e","n/e","1253","1169","1234"
"05.01.2023 17:30 - 05.01.2023 17:45","n/e","n/e","n/e","1269","1163","1267"
"05.01.2023 17:45 - 05.01.2023 18:00","n/e","n/e","n/e","1287","1162","1300"
"05.01.2023 18:00 - 05.01.2023 18:15","n/e","n/e","n/e","1303","1158","1115"
"05.01.2023 18:15 - 05.01.2023 18:30","n/e","n/e","n/e","1327","1165","1148"
"05.01.2023 18:30 - 05.01.2023 18:45","n/e","n/e","n/e","1355","1175","1182"
"05.01.2023 18:45 - 05.01.2023 19:00","n/e","n/e","n/e","1385","1188","1216"
"05.01.2023 19:00 - 05.01.2023 19:15","n/e","n/e","n/e","1415","1197","1179"
"05.01.2023 19:15 - 05.01.2023 19:30","n/e","n/e","n/e","1450","1218","1208"
"05.01.2023 19:30 - 05.01.2023 19:45","n/e","n/e","n/e","1487","1244","1238"
"05.01.2023 19:45 - 05.01.2023 20:00","n/e","n/e","n/e","1525","1273","1269"
"05.01.2023 20:00 - 05.01.2023 20:15","n/e","n/e","n/e","1564","1302","1272"
"05.01.2023 20:15 - 05.01.2023 20:30","n/e","n/e","n/e","1605","1337","1297"
"05.01.2023 20:30 - 05.01.2023 20:45","n/e","n/e","n/e","1646","1373","1321"
"05.01.2023 20:45 - 05.01.2023 21:00","n/e","n/e","n/e","1687","1410","1345"
"05.01.2023 21:00 - 05.01.2023 21:15","n/e","n/e","n/e","1733","1450","1413"
"05.01.2023 21:15 - 05.01.2023 21:30","n/e","n/e","n/e","1772","1487","1438"
"05.01.2023 21:30 - 05.01.2023 21:45","n/e","n/e","n/e","1808","1523","1462"
"05.01.2023 21:45 - 05.01.2023 22:00","n/e","n/e","n/e","1843","1559","1487"
"05.01.2023 22:00 - 05.01.2023 22:15","n/e","n/e","n/e","1877","1595","1452"
"05.01.2023 22:15 - 05.01.2023 22:30","n/e","n/e","n/e","1914","1631","1488"
"05.01.2023 22:30 - 05.01.2023 22:45","n/e","n/e","n/e","1953","1668","1526"
"05.01.2023 22:45 - 05.01.2023 23:00","n/e","n/e","n/e","1992","1705","1565"
"05.01.2023 23:00 - 05.01.2023 23:15","n/e","n/e","n/e","2041","1744","1666"
"05.01.2023 23:15 - 05.01.2023 23:30","n/e","n/e","n/e","2073","1782","1698"
"05.01.2023 23:30 - 05.01.2023 23:45","n/e","n/e","n/e","2099","1820","1726"
"05.01.2023 23:45 - 06.01.2023 00:00","n/e","n/e","n/e","2118","1857","1754"
"06.01.2023 00:00 - 06.01.2023 00:15","n/e","n/e","n/e","2082","1870","1870"
"06.01.2023 00:15 - 06.01.2023 00:30","n/e","n/e","n/e","2119","1896","1896"
"06.01.2023 00:30 - 06.01.2023 00:45","n/e","n/e","n/e","2152","1916","1916"
"06.01.2023 00:45 - 06.01.2023 01:00","n/e","n/e","n/e","2180","1930","1930"
"06.01.2023 01:00 - 06.01.2023 01:15","n/e","n/e","n/e","2212","2081","2081"
"06.01.2023 01:15 - 06.01.2023 01:30","n/e","n/e","n/e","2231","2093","2093"
"06.01.2023 01:30 - 06.01.2023 01:45","n/e","n/e","n/e","2246","2105","2105"
"06.01.2023 01:45 - 06.01.2023 02:00","n/e","n/e","n/e","2259","2115","2115"
"06.01.2023 02:00 - 06.01.2023 02:15","n/e","n/e","n/e","2261","2231","2231"
"06.01.2023 02:15 - 06.01.2023 02:30","n/e","n/e","n/e","2285","2238","2238"
"06.01.2023 02:30 - 06.01.2023 02:45","n/e","n/e","n/e","2320","2247","2247"
"06.01.2023 02:45 - 06.01.2023 03:00","n/e","n/e","n/e","2362","2260","2260"
"06.01.2023 03:00 - 06.01.2023 03:15","n/e","n/e","n/e","2413","2283","2283"
"06.01.2023 03:15 - 06.01.2023 03:30","n/e","n/e","n/e","2458","2304","2304"
"06.01.2023 03:30 - 06.01.2023 03:45","n/e","n/e","n/e","2500","2328","2328"
"06.01.2023 03:45 - 06.01.2023 04:00","n/e","n/e","n/e","2537","2358","2358"
"06.01.2023 04:00 - 06.01.2023 04:15","n/e","n/e","n/e","2578","2302","2302"
"06.01.2023 04:15 - 06.01.2023 04:30","n/e","n/e","n/e","2605","2338","2338"
"06.01.2023 04:30 - 06.01.2023 04:45","n/e","n/e","n/e","2629","2378","2378"
"06.01.2023 04:45 - 06.01.2023 05:00","n/e","n/e","n/e","2654","2426","2426"
"06.01.2023 05:00 - 06.01.2023 05:15","n/e","n/e","n/e","2660","2436","2436"
"06.01.2023 05:15 - 06.01.2023 05:30","n/e","n/e","n/e","2708","2480","2480"
"06.01.2023 05:30 - 06.01.2023 05:45","n/e","n/e","n/e","2775","2527","2527"
"06.01.2023 05:45 - 06.01.2023 06:00","n/e","n/e","n/e","2849","2572","2572"
"06.01.2023 06:00 - 06.01.2023 06:15","n/e","n/e","n/e","2965","2684","2684"
"06.01.2023 06:15 - 06.01.2023 06:30","n/e","n/e","n/e","3014","2711","2711"
"06.01.2023 06:30 - 06.01.2023 06:45","n/e","n/e","n/e","3033","2727","2727"
"06.01.2023 06:45 - 06.01.2023 07:00","n/e","n/e","n/e","3028","2734","2734"
"06.01.2023 07:00 - 06.01.2023 07:15","n/e","n/e","n/e","3010","2902","2902"
"06.01.2023 07:15 - 06.01.2023 07:30","n/e","n/e","n/e","2990","2894","2894"
"06.01.2023 07:30 - 06.01.2023 07:45","n/e","n/e","n/e","2977","2878","2878"
"06.01.2023 07:45 - 06.01.2023 08:00","n/e","n/e","n/e","2971","2855","2855"
"06.01.2023 08:00 - 06.01.2023 08:15","n/e","n/e","n/e","2966","2827","2827"
"06.01.2023 08:15 - 06.01.2023 08:30","n/e","n/e","n/e","2968","2809","2809"
"06.01.2023 08:30 - 06.01.2023 08:45","n/e","n/e","n/e","2971","2788","2788"
"06.01.2023 08:45 - 06.01.2023 09:00","n/e","n/e","n/e","2972","2765","2765"
"06.01.2023 09:00 - 06.01.2023 09:15","n/e","n/e","n/e","2985","2735","2655"
"06.01.2023 09:15 - 06.01.2023 09:30","n/e","n/e","n/e","2972","2722","2655"
"06.01.2023 09:30 - 06.01.2023 09:45","n/e","n/e","n/e","2948","2717","2659"
"06.01.2023 09:45 - 06.01.2023 10:00","n/e","n/e","n/e","2916","2713","2659"
"06.01.2023 10:00 - 06.01.2023 10:15","n/e","n/e","n/e","2879","2735","2809"
"06.01.2023 10:15 - 06.01.2023 10:30","n/e","n/e","n/e","2843","2704","2747"
"06.01.2023 10:30 - 06.01.2023 10:45","n/e","n/e","n/e","2811","2651","2682"
"06.01.2023 10:45 - 06.01.2023 11:00","n/e","n/e","n/e","2782","2589","2622"
"06.01.2023 11:00 - 06.01.2023 11:15","n/e","n/e","n/e","2751","2477","2615"
"06.01.2023 11:15 - 06.01.2023 11:30","n/e","n/e","n/e","2724","2455","2605"
"06.01.2023 11:30 - 06.01.2023 11:45","n/e","n/e","n/e","2699","2476","2607"
"06.01.2023 11:45 - 06.01.2023 12:00","n/e","n/e","n/e","2680","2529","2624"
"06.01.2023 12:00 - 06.01.2023 12:15","n/e","n/e","n/e","2633","2601","2343"
"06.01.2023 12:15 - 06.01.2023 12:30","n/e","n/e","n/e","2648","2678","2396"
"06.01.2023 12:30 - 06.01.2023 12:45","n/e","n/e","n/e","2687","2749","2468"
"06.01.2023 12:45 - 06.01.2023 13:00","n/e","n/e","n/e","2747","2813","2551"
"06.01.2023 13:00 - 06.01.2023 13:15","n/e","n/e","n/e","2815","2880","2493"
"06.01.2023 13:15 - 06.01.2023 13:30","n/e","n/e","n/e","2894","2934","2569"
"06.01.2023 13:30 - 06.01.2023 13:45","n/e","n/e","n/e","2974","2987","2655"
"06.01.2023 13:45 - 06.01.2023 14:00","n/e","n/e","n/e","3053","3038","2746"
"06.01.2023 14:00 - 06.01.2023 14:15","n/e","n/e","n/e","3139","3089","2714"
"06.01.2023 14:15 - 06.01.2023 14:30","n/e","n/e","n/e","3212","3141","2791"
"06.01.2023 14:30 - 06.01.2023 14:45","n/e","n/e","n/e","3281","3194","2869"
"06.01.2023 14:45 - 06.01.2023 15:00","n/e","n/e","n/e","3349","3250","2949"
"06.01.2023 15:00 - 06.01.2023 15:15","n/e","n/e","n/e","3410","3301","2996"
"06.01.2023 15:15 - 06.01.2023 15:30","n/e","n/e","n/e","3484","3362","3092"
"06.01.2023 15:30 - 06.01.2023 15:45","n/e","n/e","n/e","3566","3428","3194"
"06.01.2023 15:45 - 06.01.2023 16:00","n/e","n/e","n/e","3657","3503","3305"
"06.01.2023 16:00 - 06.01.2023 16:15","n/e","n/e","n/e","3743","3558","3377"
"06.01.2023 16:15 - 06.01.2023 16:30","n/e","n/e","n/e","3855","3668","3481"
"06.01.2023 16:30 - 06.01.2023 16:45","n/e","n/e","n/e","3977","3803","3593"
"06.01.2023 16:45 - 06.01.2023 17:00","n/e","n/e","n/e","4107","3955","3720"
"06.01.2023 17:00 - 06.01.2023 17:15","n/e","n/e","n/e","4251","4132","3770"
"06.01.2023 17:15 - 06.01.2023 17:30","n/e","n/e","n/e","4386","4295","3931"
"06.01.2023 17:30 - 06.01.2023 17:45","n/e","n/e","n/e","4519","4450","4102"
"06.01.2023 17:45 - 06.01.2023 18:00","n/e","n/e","n/e","4649","4597","4279"
"06.01.2023 18:00 - 06.01.2023 18:15","n/e","n/e","n/e","4788","4763","4449"
"06.01.2023 18:15 - 06.01.2023 18:30","n/e","n/e","n/e","4913","4889","4605"
"06.01.2023 18:30 - 06.01.2023 18:45","n/e","n/e","n/e","5037","5005","4762"
"06.01.2023 18:45 - 06.01.2023 19:00","n/e","n/e","n/e","5161","5112","4917"
"06.01.2023 19:00 - 06.01.2023 19:15","n/e","n/e","n/e","5288","5217","5118"
"06.01.2023 19:15 - 06.01.2023 19:30","n/e","n/e","n/e","5417","5322","5266"
"06.01.2023 19:30 - 06.01.2023 19:45","n/e","n/e","n/e","5549","5432","5411"
"06.01.2023 19:45 - 06.01.2023 20:00","n/e","n/e","n/e","5681","5544","5551"
"06.01.2023 20:00 - 06.01.2023 20:15","n/e","n/e","n/e","5835","5665","5618"
"06.01.2023 20:15 - 06.01.2023 20:30","n/e","n/e","n/e","5949","5778","5753"
"06.01.2023 20:30 - 06.01.2023 20:45","n/e","n/e","n/e","6049","5890","5887"
"06.01.2023 20:45 - 06.01.2023 21:00","n/e","n/e","n/e","6143","5999","6017"
